"Neighborhood","Neighborhood_Latitude","Neighborhood_Longitude","Venue","Venue Latitude","Venue Longitude","Venue Category"
"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,"Donlands Subway Station",43.6809601080168,-79.3377586544138,"Metro Station"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Harbourfront",43.6395256322391,-79.3806883805239,"Neighborhood"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Roundhouse Park",43.641745138891,-79.3842788292235,"Park"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"BeaverTails",43.639736,-79.380068,"Dessert Shop"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Lake Ontario",43.6389449315765,-79.3796646595001,"Lake"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Harbourfront Centre",43.6385557892668,-79.3831901627046,"Performing Arts Venue"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Maple Leaf Square",43.6429252284018,-79.3808918246769,"Plaza"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"iQ Food Co",43.642851,-79.382081,"Salad Place"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Real Sports Apparel",43.6428598483578,-79.3801836319505,"Sporting Goods Shop"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Delta Hotels by Marriott Toronto",43.6428819,-79.3839491,"Hotel"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Longo's Maple Leaf Square",43.6425167960407,-79.3813930165313,"Supermarket"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Evviva Restaurant",43.6415799176181,-79.383456440308,"Deli / Bodega"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Natrel Pond/Rink",43.6384313677662,-79.3825275433511,"Skating Rink"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Harbour Square Park",43.6392526913078,-79.3783954790298,"Park"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Aroma Espresso Bar",43.6423209103846,-79.3837493264895,"Café"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Ontario Square",43.6393782974587,-79.3820959849697,"Plaza"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Le Germain Hotel",43.6431250297969,-79.3809177086404,"Hotel"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Lick It Gelato",43.6392563322248,-79.3846495191426,"Ice Cream Shop"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"e11even",43.6424255868775,-79.3814409411599,"New American Restaurant"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Taverna Mercatto",43.6426251413994,-79.3832567398914,"Italian Restaurant"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"TELUS",43.6433124310326,-79.3809993929484,"IT Services"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Delta Toronto Club Lounge",43.6430845437307,-79.3838848905141,"Roof Deck"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Miku",43.64137436,-79.37753063,"Japanese Restaurant"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Scotiabank Arena",43.6434461753511,-79.3790398888999,"Basketball Stadium"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Fleck Dance Theater",43.6383003668127,-79.3804699399247,"Dance Studio"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Air Canada Club",43.6432241000304,-79.3791593821953,"Lounge"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Boxcar Social",43.6383190651155,-79.3824631192125,"Café"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Union Pearson Express",43.6443620065888,-79.3831992790795,"Train Station"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"The Power Plant",43.6382720039729,-79.3819939094668,"Art Gallery"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Ripley's Aquarium of Canada",43.6421043219658,-79.3862515914615,"Aquarium"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Sharetea",43.640175967764,-79.3796056701825,"Bubble Tea Shop"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Steam Whistle Brewing",43.6417516286776,-79.3870886258325,"Brewery"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Booster Juice",43.64322536,-79.3812383,"Juice Bar"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"SOCO Kitchen+Bar",43.6430387392937,-79.3838085072412,"Bistro"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Toronto Railway Heritage Centre",43.641300105299,-79.3858843140573,"History Museum"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"CN Tower",43.6422774328281,-79.3870554207006,"Monument / Landmark"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Sky Pod",43.6425614881441,-79.3870377783316,"Scenic Lookout"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Mos Mos",43.6416395452027,-79.3775517786762,"Coffee Shop"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Ray Bay",43.642323,-79.38593,"Aquarium"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Rogers Centre",43.6417532973329,-79.3871495705704,"Baseball Stadium"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Pearl Harbourfront",43.6381565401354,-79.3806876374333,"Chinese Restaurant"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Corks Beer & Wine Bar",43.6424933865642,-79.3815404292747,"Bar"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Dangerous Lagoon",43.64233,-79.385925,"Aquarium"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"WVRST",43.6449680908776,-79.3813763184385,"Beer Bar"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Panago",43.6425176405193,-79.3835913852255,"Pizza Place"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Balzac's Coffee",43.6443725841484,-79.3830647002742,"Coffee Shop"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"RS - Real Sports",43.6425584652155,-79.3799650669098,"Sports Bar"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Labatt Breweries of Canada",43.6382818916784,-79.3803777148773,"Brewery"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Enwave Theatre",43.6386360884306,-79.3822994260297,"Theater"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Pie Bar",43.6381735560352,-79.3805464446113,"Pizza Place"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Lavazza Espression",43.6395374629259,-79.3817632268656,"Coffee Shop"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Pilot Coffee Roasters",43.645018144647,-79.3804150931199,"Coffee Shop"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Amsterdam Brewhouse",43.6381221055061,-79.3848030080889,"Brewery"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Steam Whistle's Biergarten",43.6406659547273,-79.3858589530237,"Restaurant"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Harbourfront Wavedecks",43.6389104293985,-79.3848506489327,"Scenic Lookout"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Tim Hortons",43.6387246,-79.3863403,"Coffee Shop"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Union Chicken",43.6449118590361,-79.3823253470279,"Fried Chicken Joint"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Gonoe Sushi Japanese Restaurant",43.6390143097069,-79.3859136007808,"Sushi Restaurant"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Kupfert & Kim",43.6411785858268,-79.3781444822478,"Vegetarian / Vegan Restaurant"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Joe Bird",43.6382035241723,-79.3803546634394,"Fried Chicken Joint"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Harbour 60 Toronto",43.6422202143187,-79.3779445900424,"Steakhouse"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"World Café at Harbourfront Centre",43.6383473004857,-79.383045755058,"Café"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Buster's Sea Cove",43.6426369949177,-79.3833700142753,"Seafood Restaurant"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Rainbow Reef",43.64226,-79.385994,"Aquarium"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Canadian Waters",43.6421032544336,-79.3862534013201,"Aquarium"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"The Rec Room",43.6411098516625,-79.3867627980857,"Bar"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Amano Pasta",43.6449185211744,-79.3823577763711,"Italian Restaurant"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Sushi Shop",43.643485,-79.38096,"Restaurant"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Radisson Admiral Hotel Toronto-Harbourfront",43.6387648449536,-79.3858708963646,"Hotel"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Starbucks",43.64309,-79.383071,"Coffee Shop"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Redpath Stage",43.6387635844926,-79.3833173118484,"Music Venue"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Subway",43.6397080530486,-79.3834413041805,"Sandwich Place"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Starbucks",43.639954,-79.382025,"Coffee Shop"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"The Chartroom Bar & Lounge",43.6404859084747,-79.3760435391755,"Hotel Bar"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Iron Rose Tea Gallery",43.6400591104487,-79.38315167426,"Tea Room"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Indian Roti House",43.63906038875,-79.3854222454464,"Indian Restaurant"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Glass Floor",43.642643117349,-79.3869478030174,"Scenic Lookout"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"360 Restaurant",43.6425373171446,-79.3870420156933,"Wine Bar"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"WestJet Stage",43.6380221052493,-79.383535945155,"Music Venue"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Dollarama",43.641765,-79.379589,"Discount Store"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Starbucks",43.6426565907136,-79.3833577475679,"Coffee Shop"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Aroma Espresso Bar",43.6407401730417,-79.3784779011572,"Coffee Shop"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Uncle Tetsu's Japanese Cheesecake",43.6444275061717,-79.3813112305623,"Bakery"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Toronto Blue Jays Box Office",43.6424161656904,-79.3858623213025,"Baseball Stadium"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"The Westin Harbour Castle, Toronto",43.6412113920699,-79.3757486343384,"Hotel"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Toronto Railway Museum",43.6407450672284,-79.3859810413453,"History Museum"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Popeyes Louisiana Kitchen",43.639864,-79.381136,"Fried Chicken Joint"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"McCafé",43.6444906919197,-79.3811091224658,"Café"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Maple Leaf Cinema",43.6422208387754,-79.3876437175061,"Indie Movie Theater"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Jays Shop Stadium Edition",43.6417208710279,-79.3871265989561,"Sporting Goods Shop"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"The Danish Pastry House",43.6452618812135,-79.380849669565,"Bakery"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Queen's Quay Terminal",43.6383176900235,-79.3804126330033,"Office"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Starbucks",43.6451018113651,-79.38360972233,"Coffee Shop"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Winners",43.6420629167867,-79.3790014346084,"Department Store"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Union Food Court",43.6445960607122,-79.3811995633232,"Food Court"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Tim Hortons",43.638827736187,-79.3803727626801,"Coffee Shop"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Starbucks",43.6409901120368,-79.3762636184692,"Coffee Shop"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Piazza Manna",43.6414600671652,-79.3777191447257,"Italian Restaurant"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"Kellys Landing",43.6450816241202,-79.3830496248391,"Restaurant"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"RBC Royal Bank",43.6408925738686,-79.3784134089947,"Bank"
"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.3817523,"TD Canada Trust",43.6421945255207,-79.3808434903622,"Bank"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Bellwoods Brewery",43.6470972545982,-79.4199553787346,"Brewery"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Pizzeria Libretto",43.6489786271028,-79.4206035669193,"Pizza Place"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Foxley Bistro",43.6486427462838,-79.4204952579424,"Asian Restaurant"
"Little Portugal, Trinity",43.6479267,-79.4197497,"OddSeoul",43.6461921847425,-79.4196014527498,"Korean Restaurant"
"Little Portugal, Trinity",43.6479267,-79.4197497,"La Cubana",43.6462300387816,-79.4196356996568,"Cuban Restaurant"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Paris Paris Bar",43.649237,-79.421436,"Wine Bar"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Gift Shop",43.6461487168272,-79.4194813163445,"Cocktail Bar"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Reposado",43.6473207890014,-79.4200315143175,"Bar"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Bang Bang Ice Cream & Bakery",43.6462461992009,-79.4195528518854,"Ice Cream Shop"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Union Restaurant",43.6458597901326,-79.4195320898887,"New American Restaurant"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Mamakas Taverna",43.645908,-79.419654,"Greek Restaurant"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Lower Ossington Theatre",43.6463894510654,-79.4197810126815,"Theater"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Artscape Youngplace",43.6469212064187,-79.4173424662258,"Art Gallery"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Bellwoods Brewery Bottle Shop",43.64712,-79.420044,"Beer Store"
"Little Portugal, Trinity",43.6479267,-79.4197497,"YogaSpace",43.6476074463525,-79.4201333878364,"Yoga Studio"
"Little Portugal, Trinity",43.6479267,-79.4197497,"La Banane",43.6490402061813,-79.4205994626316,"French Restaurant"
"Little Portugal, Trinity",43.6479267,-79.4197497,"The Communist's Daughter",43.6493616799786,-79.4209631036086,"Bar"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Bazara",43.6485349121286,-79.4205209529485,"Japanese Restaurant"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Get Well",43.6493204037974,-79.4219370548547,"Bar"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Rotate This",43.6485436052187,-79.4205180231936,"Record Shop"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Pho Rua Vang (Golden Turtle)",43.6468931965461,-79.4197778158396,"Vietnamese Restaurant"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Dakota Tavern",43.6496799170545,-79.4208375559283,"Bar"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Crywolf",43.6462071562038,-79.4195828065962,"Boutique"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Hanmoto",43.6495053019736,-79.4227678314474,"Asian Restaurant"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Moliceiro Restaurant",43.648816,-79.420487,"Portuguese Restaurant"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Veghed",43.649224,-79.422326,"Vegetarian / Vegan Restaurant"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Tiger of Sweden Toronto",43.6454744702137,-79.4193951934861,"Men's Store"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Ufficio",43.6494393908883,-79.4230140106971,"Italian Restaurant"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Nova Era Bakery",43.6494186851017,-79.4221771515367,"Bakery"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Jimmy's Coffee",43.6445207403267,-79.4189080566799,"Coffee Shop"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Lost & Found",43.649377923735,-79.4241494822877,"Men's Store"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Pilot Coffee Roasters",43.6466095568657,-79.4196059283567,"Coffee Shop"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Montgomery's",43.6442732158984,-79.4185205701637,"Restaurant"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Cafe Neon",43.6441300159635,-79.4196695553911,"Café"
"Little Portugal, Trinity",43.6479267,-79.4197497,"BYOB Cocktail Emporium",43.6444468544114,-79.4177572918443,"Miscellaneous Shop"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Le Dolci",43.6503771437618,-79.4159589990826,"Cupcake Shop"
"Little Portugal, Trinity",43.6479267,-79.4197497,"The Goods",43.649259,-79.424022,"Vegetarian / Vegan Restaurant"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Trinity Bellwoods Park",43.6470719284023,-79.4137559260075,"Park"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Frankie's Bar & Cafe",43.6442895296549,-79.418481085768,"Diner"
"Little Portugal, Trinity",43.6479267,-79.4197497,"Founder Restaurant & Bar",43.6494779744734,-79.4253520384612,"Restaurant"
"Little Portugal, Trinity",43.6479267,-79.4197497,"El Almacen Yerba Mate Cafe + Gallery",43.6436818540824,-79.4216267132342,"Café"
